Date,Town,State/Province,Latitude,Longitude,Number
8/2/2020,Camden,MI,41.7,-84.6,1
8/2/2020,Chelsea,OK,36.5,-95.4,1
8/2/2020,Cohasset,MA,42.3,-70.8,1
8/2/2020,Collierville,TN,35.1,-89.7,2
8/2/2020,Derwood,MD,39.1,-77.1,1
8/2/2020,Efland,NC,36,-79.2,1
8/2/2020,Enid,OK,36.4,-97.9,1
8/2/2020,Glassboro,NJ,39.7,-75.1,1
8/2/2020,Glen Rose,TX,32.2,-97.8,1
8/2/2020,Granby,QC,45.4,-72.7,3
8/2/2020,Gretna,NE,41.1,-96.2,1
8/2/2020,Halifax,NS,44.7,-63.5,1
8/2/2020,Halifax,NS,44.7,-63.5,1
8/2/2020,Java Center,NY,42.6,-78.4,5
8/2/2020,Jonestown,PA,40.5,-76.5,1
8/2/2020,Kernersville,NC,36,-80.1,1
8/2/2020,Laurel,MD,39.1,-76.8,1
8/2/2020,Lenexa,KS,39,-94.7,1
8/2/2020,Lewisville,TX,33,-97,1
8/2/2020,Louisville,KY,38.1,-85.9,1
8/2/2020,Mabel,MN,43.5,-91.9,13
8/2/2020,Merrimac,MA,42.8,-71,1
8/2/2020,Middlefield,CT,41.5,-72.7,1
8/2/2020,Mill Valley,CA,37.9,-122.5,1
8/2/2020,Milwaukee,WI,43.1,-87.9,1
8/2/2020,Milwaukee,WI,43,-88.1,2
8/2/2020,Minneapolis,MN,45,-93.2,7
8/2/2020,New Bern,NC,35.1,-77.1,3
8/2/2020,Newburgh,IN,37.9,-87.4,2
8/2/2020,Norfolk,VA,36.9,-76.3,2
8/2/2020,Norfolk,VA,36.8,-76.3,1
8/2/2020,Nottingham,MD,39.4,-76.5,1
8/2/2020,Oakton,VA,38.9,-77.3,1
8/2/2020,Phoenixville,PA,40.1,-75.5,1
8/2/2020,Ponca City,OK,36.7,-97,2
8/2/2020,Randolph Center,VT,43.9,-72.5,10
8/2/2020,Rockville,MD,39.1,-77.1,1
8/2/2020,Round Rock,TX,30.6,-97.6,1
8/2/2020,Saginaw,MO,37,-94.5,1
8/2/2020,Saint Louis,MO,38.6,-90.3,3
8/2/2020,Saint Peters,MO,38.8,-90.6,2
8/2/2020,Saint Peters,MO,38.8,-90.6,1
8/2/2020,Smyrna,TN,36,-86.5,1
8/2/2020,Sparta,MI,43.2,-85.6,1
8/2/2020,Stanhope,NJ,40.9,-74.7,2
8/2/2020,Stillwater,OK,36.1,-97.1,1
8/2/2020,Temple Hills,MD,38.8,-76.9,1
8/2/2020,Tulsa,OK,36.1,-96,1
8/2/2020,Tulsa,OK,36,-95.9,1
8/2/2020,Tulsa,OK,36.1,-95.9,2
8/2/2020,Waterloo,ON,43.5,-80.5,2
8/2/2020,West Nyack,NY,41.1,-74,1
8/2/2020,Wichita,KS,37.7,-97.5,3
8/2/2020,Woodbridge,VA,38.7,-77.2,1
8/3/2020,Annapolis,MD,38.9,-76.5,1
8/3/2020,Asbury Park,NJ,40.2,-74,1
8/3/2020,Baltimore,MD,39.3,-76.7,1
8/3/2020,Bath,MI,42.8,-84.4,1
8/3/2020,Beachwood,OH,41.5,-81.5,12
8/3/2020,Bethesda,MD,39,-77.1,1
8/3/2020,Billings,MT,45.7,-108.5,1
8/3/2020,Bixby,OK,36,-95.9,2
8/3/2020,Bluff City,KS,37.1,-97.9,2
8/3/2020,Broken Arrow,OK,36.1,-95.8,3
8/3/2020,Columbia,MO,38.9,-92.4,1
8/3/2020,Deep River,CT,41.4,-72.4,1
8/3/2020,Dumfries,NB,46,-67.2,2
8/3/2020,Dundalk,MD,39.3,-76.5,1
8/3/2020,Dundee,MI,42,-83.7,5
8/3/2020,Edgewood,NM,35,-106.2,1
8/3/2020,Edmond,OK,35.7,-97.5,1
8/3/2020,Emeryville,CA,37.8,-122.3,1
8/3/2020,Endicott,NY,42.1,-76,1
8/3/2020,Harmony,PA,40.8,-80.1,1
8/3/2020,Haskell,OK,35.8,-95.7,6
8/3/2020,Hillsborough,NC,36.1,-79.1,6
8/3/2020,Honeoye Falls,NY,43,-77.6,4
8/3/2020,Kansas City,MO,39,-94.6,1
8/3/2020,Lakewood,OH,41.5,-81.8,2
8/3/2020,Lakewood,OH,41.5,-81.8,1
8/3/2020,Leesburg,VA,39.2,-77.6,1
8/3/2020,Loveland,CO,40.4,-105.1,1
8/3/2020,Loveland,CO,40.4,-105.2,1
8/3/2020,Macon,GA,32.8,-83.6,1
8/3/2020,Mankato,MN,44.2,-94,3
8/3/2020,Maplewood,NJ,40.7,-74.3,1
8/3/2020,Melrose,NY,42.8,-73.6,1
8/3/2020,Minneapolis,MN,45,-93.2,6
8/3/2020,Mont-Tremblant,QC,46.1,-74.6,1
8/3/2020,Nashville,TN,36.2,-86.8,1
8/3/2020,New Cumberland,PA,40.2,-76.9,1
8/3/2020,Nottingham,MD,39.4,-76.5,2
8/3/2020,Phoenixville,PA,40.1,-75.5,3
8/3/2020,Red Oak,TX,32.5,-96.9,2
8/3/2020,Reston,VA,39,-77.3,1
8/3/2020,Rindge,NH,42.8,-72,2
8/3/2020,Saint Louis,MO,38.6,-90.3,1
8/3/2020,Saint Louis,MO,38.6,-90.3,3
8/3/2020,Saint Peters,MO,38.8,-90.6,1
8/3/2020,Santa Fe,NM,35.6,-106.1,6
8/3/2020,Schenectady,NY,42.7,-73.9,1
8/3/2020,Spirit Lake,IA,43.4,-95.1,2
8/3/2020,Tahlequah,OK,35.9,-94.9,1
8/3/2020,Tulsa,OK,36,-95.9,2
8/3/2020,Tulsa,OK,36.2,-96,1
8/3/2020,Wellston,OK,35.7,-97.1,1
8/3/2020,West Hartford,CT,41.8,-72.8,1
8/3/2020,Wichita,KS,37.7,-97.4,3
8/3/2020,Winchendon,MA,42.7,-72,1
8/3/2020,Winchester,KY,38,-84.2,1
8/3/2020,Woodsboro,MD,39.5,-77.3,1
8/4/2020,Annapolis,MD,38.9,-76.5,2
8/4/2020,Annapolis,MD,38.9,-76.5,4
8/4/2020,Asbury Park,NJ,40.2,-74,1
8/4/2020,Banning,CA,33.9,-116.9,1
8/4/2020,Beachwood,OH,41.5,-81.5,1
8/4/2020,Bedford,MA,42.5,-71.3,1
8/4/2020,Berwyn,IL,41.8,-87.8,1
8/4/2020,Big Rapids,MI,43.7,-85.6,4
8/4/2020,Boise,ID,43.6,-116.1,4
8/4/2020,Broken Arrow,OK,36,-95.8,8
8/4/2020,Broken Arrow,OK,36.1,-95.8,1
8/4/2020,Broken Arrow,OK,36.1,-95.8,3
8/4/2020,Broken Arrow,OK,36.1,-95.8,2
8/4/2020,Cambridge,WI,43,-89,1
8/4/2020,Camden,SC,34.3,-80.6,2
8/4/2020,Cincinnati,OH,39.3,-84.4,1
8/4/2020,Cookville,TX,33.2,-94.8,1
8/4/2020,Coweta,OK,36,-95.7,1
8/4/2020,Culloden,WV,38.4,-82.1,3
8/4/2020,Daphne,AL,30.6,-87.9,1
8/4/2020,Eau Claire,WI,44.8,-91.5,1
8/4/2020,Elyria,OH,41.3,-82.1,1
8/4/2020,Endicott,NY,42.1,-76,1
8/4/2020,Hammond,IN,41.6,-87.5,3
8/4/2020,Iowa City,IA,41.7,-91.5,3
8/4/2020,Kansas City,MO,39.2,-94.5,1
8/4/2020,Lakewood,OH,41.5,-81.8,1
8/4/2020,Mabel,MN,43.5,-91.9,12
8/4/2020,Mankato,MN,44.2,-93.9,10
8/4/2020,Marysville,KS,39.8,-96.6,6
8/4/2020,Milwaukee,WI,43,-88.1,3
8/4/2020,Minneapolis,MN,44.9,-93.3,2
8/4/2020,Minneapolis,MN,45,-93.2,4
8/4/2020,Moose Lake,MN,46.4,-92.7,1
8/4/2020,Nashville,TN,36.2,-86.7,1
8/4/2020,Nebraska City,NE,40.7,-95.9,1
8/4/2020,Newton,NJ,41.1,-74.8,1
8/4/2020,Nottingham,MD,39.4,-76.5,1
8/4/2020,Oklahoma City,OK,35.5,-97.6,1
8/4/2020,Oklahoma City,OK,35.4,-97.4,1
8/4/2020,Pacific,MO,38.4,-90.7,2
8/4/2020,Pacific,MO,38.4,-90.7,2
8/4/2020,Pacific,MO,38.4,-90.7,2
8/4/2020,Pekin,IL,40.6,-89.6,1
8/4/2020,Saint Louis,MO,38.6,-90.4,2
8/4/2020,Saint Louis,MO,38.6,-90.4,2
8/4/2020,Saint Louis,MO,38.6,-90.3,2
8/4/2020,Salisbury,MD,38.3,-75.6,1
8/4/2020,Shawnee,KS,39,-94.7,2
8/4/2020,Somerset,MA,41.8,-71.1,1
8/4/2020,Somerset,MA,41.8,-71.1,1
8/4/2020,South Milwaukee,WI,42.9,-87.9,5
8/4/2020,Tulsa,OK,36.2,-96,1
8/4/2020,Tulsa,OK,36,-95.9,1
8/4/2020,Tulsa,OK,36.1,-95.9,2
8/4/2020,Vienna,VA,38.9,-77.2,4
8/4/2020,Waterford,PA,41.9,-80,1
8/4/2020,Westfield,IN,40,-86.1,1
8/4/2020,Westfield,WI,43.9,-89.5,1
8/4/2020,Westpoint,IN,40.3,-87,2
8/5/2020,Allenton,WI,43.4,-88.4,3
8/5/2020,Allentown,PA,40.6,-75.5,1
8/5/2020,Annapolis,MD,38.9,-76.5,1
8/5/2020,Asbury Park,NJ,40.2,-74,1
8/5/2020,Ballwin,MO,38.6,-90.5,1
8/5/2020,Bayville,NY,40.9,-73.5,3
8/5/2020,Belleville,KS,39.8,-97.6,1
8/5/2020,Bixby,OK,35.9,-95.9,1
8/5/2020,Boerne,TX,29.8,-98.7,1
8/5/2020,Broken Arrow,OK,36,-95.8,1
8/5/2020,Broken Arrow,OK,36.1,-95.8,3
8/5/2020,Chelsea,OK,36.5,-95.4,1
8/5/2020,Choctaw,OK,35.5,-97.3,2
8/5/2020,Claremont,CA,34.2,-117.7,1
8/5/2020,Clarkston,MI,42.7,-83.4,2
8/5/2020,Cleveland,OH,41.5,-81.7,3
8/5/2020,Corpus Christi,TX,27.8,-97.4,1
8/5/2020,Depew,NY,42.9,-78.7,18
8/5/2020,Fairfax,VA,38.9,-77.3,1
8/5/2020,Fayetteville,AR,36.1,-94.2,1
8/5/2020,Frederick,MD,39.4,-77.4,1
8/5/2020,Gary,IN,41.6,-87.3,1
8/5/2020,Gary,IN,41.5,-87.3,1
8/5/2020,Halifax,NS,44.7,-63.5,1
8/5/2020,Hammond,IN,41.6,-87.5,6
8/5/2020,Harrisburg,PA,40.3,-76.8,1
8/5/2020,Hartford,CT,41.8,-72.7,1
8/5/2020,Howell,MI,42.7,-84,15
8/5/2020,Jerome,ID,42.7,-114.5,1
8/5/2020,Leon,GUA,21,-101.7,4
8/5/2020,London,ON,43,-81.3,1
8/5/2020,Lumsden,SK,50.6,-104.9,1
8/5/2020,Mabel,MN,43.5,-91.9,16
8/5/2020,Macomb,MI,42.6,-82.9,1
8/5/2020,Mckinney,TX,33.2,-96.7,1
8/5/2020,Melrose,NY,42.8,-73.6,1
8/5/2020,Milwaukee,WI,43.1,-87.9,2
8/5/2020,Milwaukee,WI,43,-88.1,1
8/5/2020,Minneapolis,MN,45,-93.2,6
8/5/2020,Montgomery,AL,32.4,-86.3,1
8/5/2020,Mooresville,NC,35.5,-80.8,1
8/5/2020,Mystic,CT,41.4,-72,1
8/5/2020,New Cumberland,PA,40.2,-76.9,1
8/5/2020,New York,NY,40.7,-74,1
8/5/2020,Norman,OK,35.2,-97.4,1
8/5/2020,Nottingham,MD,39.4,-76.5,1
8/5/2020,Oakley,ID,42,-114,1
8/5/2020,Ocean Grove,NJ,40.2,-74,2
8/5/2020,Pass Christian,MS,30.3,-89.2,1
8/5/2020,Phoenixville,PA,40.1,-75.5,2
8/5/2020,Ponca City,OK,36.7,-97.1,1
8/5/2020,Portage,WI,43.6,-89.5,2
8/5/2020,Portage,WI,43.6,-89.4,1
8/5/2020,Saint Louis,MO,38.6,-90.3,2
8/5/2020,South Milwaukee,WI,42.9,-87.9,6
8/5/2020,Stonington,CT,41.3,-71.9,10
8/5/2020,Thorntown,IN,40.2,-86.5,13
8/5/2020,Town of Laona,WI,45.6,-88.7,6
8/5/2020,Town of Tusten,NY,41.6,-75,2
8/5/2020,Town of Winneconne,WI,44.1,-88.7,10
8/5/2020,Tulsa,OK,36.1,-96,1
8/5/2020,Tulsa,OK,36.2,-96,1
8/5/2020,Tulsa,OK,36.1,-96,1
8/5/2020,Tulsa,OK,36.1,-95.9,1
8/5/2020,Tulsa,OK,36.2,-96,1
8/5/2020,Washington,DC,38.9,-77,1
8/5/2020,Yarmouth Municipal District,NS,44,-65.9,1
8/5/2020,Zachary,LA,30.6,-91.1,2
8/6/2020,Allenton,WI,43.4,-88.4,3
8/6/2020,Annapolis,MD,38.9,-76.5,1
8/6/2020,Antigonish County,NS,45.7,-62,1
8/6/2020,Asbury Park,NJ,40.2,-74,2
8/6/2020,Ballwin,MO,38.6,-90.5,1
8/6/2020,Baltimore,MD,39.3,-76.6,1
8/6/2020,Beachwood,OH,41.5,-81.5,4
8/6/2020,Belleville,KS,39.8,-97.6,2
8/6/2020,Bloomsburg,PA,41,-76.5,1
8/6/2020,Brampton,ON,43.7,-79.8,1
8/6/2020,Broken Arrow,OK,36,-95.8,1
8/6/2020,Cambridge,WI,43,-89,1
8/6/2020,Champaign,IL,40.1,-88.3,5
8/6/2020,Cincinnati,OH,39.3,-84.4,1
8/6/2020,Columbus,OH,39.9,-83,1
8/6/2020,Corpus Christi,TX,27.8,-97.4,1
8/6/2020,Crozet,VA,38.1,-78.8,3
8/6/2020,Dayton,OH,39.8,-84.1,14
8/6/2020,Derwood,MD,39.1,-77.1,1
8/6/2020,East Falmouth,MA,41.6,-70.6,1
8/6/2020,East Falmouth,MA,41.6,-70.6,1
8/6/2020,Edmond,OK,35.7,-97.5,1
8/6/2020,Elyria,OH,41.3,-82.1,1
8/6/2020,Endicott,NY,42.1,-76,1
8/6/2020,Endicott,NY,42.1,-76,1
8/6/2020,Enid,OK,36.4,-97.9,3
8/6/2020,Fredericksburg,VA,38.3,-77.5,1
8/6/2020,Grand Rapids,MI,43,-85.7,2
8/6/2020,Hammond,IN,41.6,-87.5,5
8/6/2020,Harrisburg,PA,40.3,-76.8,1
8/6/2020,Kansas City,MO,39,-94.6,1
8/6/2020,Keyport,NJ,40.4,-74.2,1
8/6/2020,Lakewood,OH,41.5,-81.8,1
8/6/2020,Leamington,ON,42,-82.5,3
8/6/2020,Louisville,KY,38.1,-85.9,1
8/6/2020,Mabel,MN,43.5,-91.9,13
8/6/2020,Mahopac,NY,41.4,-73.8,1
8/6/2020,Mankato,MN,44.2,-93.9,6
8/6/2020,Marshall,VA,38.8,-77.9,1
8/6/2020,Milwaukee,WI,43,-88.1,1
8/6/2020,Mississauga,ON,43.6,-79.5,10
8/6/2020,Mono,ON,44.1,-80.1,1
8/6/2020,Mono,ON,44.1,-80.1,1
8/6/2020,Mono,ON,44.1,-80.1,1
8/6/2020,Mounds,OK,35.9,-95.9,1
8/6/2020,New Albany,OH,40.1,-82.8,1
8/6/2020,New Cumberland,PA,40.2,-76.9,1
8/6/2020,North Yarmouth,ME,43.9,-70.2,1
8/6/2020,O Fallon,MO,38.8,-90.7,1
8/6/2020,Orillia,ON,44.6,-79.4,1
8/6/2020,Paradise,MI,46.8,-85,4
8/6/2020,Philadelphia,PA,40,-75.2,1
8/6/2020,Phoenixville,PA,40.1,-75.5,3
8/6/2020,Red Oak,TX,32.5,-96.9,1
8/6/2020,Ridgewood,NJ,41,-74.1,1
8/6/2020,Rockfield,KY,36.9,-86.6,1
8/6/2020,Saint Charles,MO,38.8,-90.5,1
8/6/2020,Saint Charles,MO,38.8,-90.6,1
8/6/2020,Saint Louis,MO,38.6,-90.3,4
8/6/2020,Saint Peters,MO,38.8,-90.6,2
8/6/2020,Saint Peters,MO,38.8,-90.6,1
8/6/2020,Saint Peters,MO,38.8,-90.6,2
8/6/2020,Seneca Falls,NY,43,-76.8,1
8/6/2020,Springfield Gardens,NY,40.7,-73.8,2
8/6/2020,St-Faustin--Lac-Carré,QC,46.1,-74.5,1
8/6/2020,Sun Prairie,WI,43.2,-89.2,1
8/6/2020,Waterloo,ON,43.5,-80.5,2
8/6/2020,West Columbia,SC,34,-81.1,1
8/6/2020,Westfield,IN,40,-86.1,1
8/6/2020,Winchendon,MA,42.7,-72,1
8/6/2020,Winchester,KY,38,-84.2,3
8/7/2020,Allenton,WI,43.4,-88.4,4
8/7/2020,Annapolis,MD,38.9,-76.5,1
8/7/2020,Asbury Park,NJ,40.2,-74,1
8/7/2020,Austin,TX,30.3,-97.7,3
8/7/2020,Beachwood,OH,41.5,-81.5,11
8/7/2020,Belleville,KS,39.8,-97.6,1
8/7/2020,Billings,MT,45.8,-108.6,1
8/7/2020,Billings,MT,45.8,-108.6,1
8/7/2020,Bluewater,ON,43.6,-81.7,3
8/7/2020,Chelsea,OK,36.5,-95.4,1
8/7/2020,Cincinnati,OH,39.3,-84.4,1
8/7/2020,Cleveland,OH,41.5,-81.8,1
8/7/2020,Clinton,IN,39.7,-87.5,4
8/7/2020,Corpus Christi,TX,27.8,-97.4,1
8/7/2020,Dayton,OH,39.6,-84.2,1
8/7/2020,Dayton,OH,39.6,-84.1,2
8/7/2020,Depew,NY,42.9,-78.7,3
8/7/2020,Edmond,OK,35.7,-97.5,1
8/7/2020,Edmond,OK,35.6,-97.5,1
8/7/2020,Efland,NC,36,-79.2,1
8/7/2020,Emeryville,CA,37.8,-122.3,1
8/7/2020,Endicott,NY,42.1,-76.1,1
8/7/2020,Evanston,IL,42.1,-87.7,1
8/7/2020,Fish Haven,ID,42,-111.4,2
8/7/2020,Fort Lee,NJ,40.9,-74,1
8/7/2020,Geneva,OH,41.9,-81,3
8/7/2020,Gorham,ME,43.6,-70.4,1
8/7/2020,Grand Manan,NB,44.7,-66.8,1
8/7/2020,Griffith,IN,41.5,-87.4,2
8/7/2020,Halifax,NS,44.7,-64,1
8/7/2020,Hammond,IN,41.6,-87.5,1
8/7/2020,Hammond,IN,41.6,-87.5,3
8/7/2020,Hammond,IN,41.6,-87.5,3
8/7/2020,Harrisville,MI,44.6,-83.3,1
8/7/2020,Hindsville,AR,36.1,-93.9,3
8/7/2020,Hyattsville,MD,39,-76.9,1
8/7/2020,Kenosha,WI,42.6,-87.9,3
8/7/2020,Lakewood,OH,41.5,-81.8,8
8/7/2020,Louisville,KY,38.1,-85.9,1
8/7/2020,Loveland,CO,40.4,-105.2,2
8/7/2020,Lowell,MI,42.9,-85.4,1
8/7/2020,Mabel,MN,43.5,-91.9,15
8/7/2020,Marietta,GA,34,-84.6,1
8/7/2020,Minneapolis,MN,45,-93.2,9
8/7/2020,New Albany,OH,40.1,-82.8,1
8/7/2020,North Olmsted,OH,41.4,-81.9,2
8/7/2020,Oklahoma City,OK,35.5,-97.6,1
8/7/2020,Oklahoma City,OK,35.5,-97.5,2
8/7/2020,Plainview,TX,34.2,-101.7,1
8/7/2020,Saint Louis,MO,38.6,-90.3,4
8/7/2020,Saint Peters,MO,38.8,-90.6,1
8/7/2020,Silver Spring,MD,39.1,-77,1
8/7/2020,South Bruce Peninsula,ON,44.6,-81.3,3
8/7/2020,South Milwaukee,WI,42.9,-87.9,5
8/7/2020,Sterling,VA,39,-77.4,4
8/7/2020,Toronto,ON,43.6,-79.5,2
8/7/2020,Toronto,ON,43.7,-79.3,1
8/7/2020,Tulsa,OK,36,-96.1,1
8/7/2020,Tulsa,OK,36.1,-95.9,1
8/7/2020,Tulsa,OK,36.1,-95.8,1
8/7/2020,Vienna,WV,39.3,-81.5,1
8/7/2020,Wake Forest,NC,36,-78.5,1
8/7/2020,Washington,DC,38.9,-77.1,3
8/7/2020,Waterloo,ON,43.5,-80.5,1
8/7/2020,Waxahachie,TX,32.5,-96.9,2
8/7/2020,Westfield,IN,40,-86.1,1
8/7/2020,Westfield,WI,43.9,-89.5,1
8/7/2020,Winchester,KY,38,-84.1,1
8/8/2020,Asheville,NC,35.6,-82.6,1
8/8/2020,Belleville,KS,39.8,-97.6,1
8/8/2020,Bloomfield,NJ,40.8,-74.2,1
8/8/2020,Bowling Green,OH,41.4,-83.7,1
8/8/2020,Broomfield,CO,39.9,-105.1,1
8/8/2020,Columbus,IN,39.2,-85.9,1
8/8/2020,Columbus,OH,39.9,-83,2
8/8/2020,Corpus Christi,TX,27.8,-97.4,1
8/8/2020,Daphne,AL,30.6,-87.8,2
8/8/2020,Deep River,CT,41.4,-72.4,1
8/8/2020,Deep River,CT,41.4,-72.4,1
8/8/2020,Edmond,OK,35.7,-97.5,1
8/8/2020,Elyria,OH,41.3,-82.1,1
8/8/2020,Erlanger,KY,39,-84.6,1
8/8/2020,Fayetteville,AR,36.1,-94.1,1
8/8/2020,Fort Myers,FL,26.5,-81.8,1
8/8/2020,Fort Wayne,IN,41.1,-85.1,1
8/8/2020,Garden City,MO,38.6,-94,2
8/8/2020,Halifax Twp,PA,40.5,-76.9,3
8/8/2020,Hammond,IN,41.6,-87.5,3
8/8/2020,Hyattsville,MD,39,-76.9,1
8/8/2020,Janesville,WI,42.7,-89,2
8/8/2020,Keyport,NJ,40.4,-74.2,1
8/8/2020,Knoxville,TN,36,-83.7,1
8/8/2020,Knoxville,TN,36,-83.7,1
8/8/2020,Lenexa,KS,39,-94.7,1
8/8/2020,Little Rock,AR,34.8,-92.5,1
8/8/2020,Louisville,KY,38.2,-85.7,1
8/8/2020,Mabel,MN,43.5,-91.9,9
8/8/2020,Mankato,MN,44.2,-94,1
8/8/2020,Marble Falls,TX,30.6,-98.4,1
8/8/2020,Marysville,OH,40.2,-83.4,1
8/8/2020,Mc Donald,PA,40.4,-80.2,1
8/8/2020,Miami,OK,36.9,-94.8,2
8/8/2020,Minneapolis,MN,44.9,-93.3,3
8/8/2020,Minneapolis,MN,45,-93.2,7
8/8/2020,New Cumberland,PA,40.2,-76.9,1
8/8/2020,Pelham,AL,33.3,-86.8,1
8/8/2020,Point Pelee National Park,ON,41.9,-82.5,12
8/8/2020,Point Pelee National Park,ON,41.9,-82.5,12
8/8/2020,Point Pelee National Park,ON,41.9,-82.5,12
8/8/2020,Ramsey,NJ,41.1,-74.1,1
8/8/2020,Saint Charles,MI,43.3,-84.1,4
8/8/2020,Saint Louis,MO,38.6,-90.3,3
8/8/2020,Saint Peters,MO,38.8,-90.6,2
8/8/2020,Salisbury,MD,38.3,-75.6,1
8/8/2020,South Windsor,CT,41.8,-72.5,1
8/8/2020,Strongsville,OH,41.3,-81.8,1
8/8/2020,Strongsville,OH,41.3,-81.8,2
8/8/2020,Toronto,ON,43.6,-79.5,2
8/8/2020,Tulsa,OK,36.2,-96,1
8/8/2020,Upham,NB,45.4,-65.7,1
8/8/2020,Vicksburg,MI,42.1,-85.5,3
8/8/2020,Waterloo,ON,43.5,-80.5,2
8/8/2020,Westerville,OH,40.1,-82.9,2
8/8/2020,Westmoreland,KS,39.4,-96.4,30
8/8/2020,Winchester,KY,38,-84.1,2
8/8/2020,Winchester,KY,38,-84.1,2
8/8/2020,Winnipeg,MB,49.9,-97.3,1
8/8/2020,Winnipeg,MB,49.9,-97.3,1
8/8/2020,Winston Salem,NC,36.1,-80.2,1
8/8/2020,Wyoming,IL,41.1,-89.8,2
8/9/2020,Allenton,WI,43.4,-88.4,1
8/9/2020,Annapolis,MD,38.9,-76.5,2
8/9/2020,Ballwin,MO,38.6,-90.5,2
8/9/2020,Barker,NY,43.4,-78.6,1
8/9/2020,Bayville,NY,40.9,-73.5,2
8/9/2020,Beachwood,OH,41.5,-81.5,9
8/9/2020,Bloomfield,NJ,40.8,-74.2,2
8/9/2020,Boerne,TX,29.8,-98.7,1
8/9/2020,Brooklyn,NY,40.7,-74,1
8/9/2020,Brownfield,ME,43.9,-70.9,1
8/9/2020,Cambridge,WI,43,-89,2
8/9/2020,Chelsea,OK,36.5,-95.4,1
8/9/2020,Corpus Christi,TX,27.8,-97.4,1
8/9/2020,Cottage Grove,WI,43.1,-89.2,6
8/9/2020,Dade City,FL,28.4,-82.2,2
8/9/2020,Dayton,OH,39.6,-84.2,2
8/9/2020,Deep River,CT,41.4,-72.4,1
8/9/2020,Depew,NY,42.9,-78.7,4
8/9/2020,Derwood,MD,39.1,-77.1,1
8/9/2020,Derwood,MD,39.1,-77.1,1
8/9/2020,Derwood,MD,39.1,-77.1,1
8/9/2020,Derwood,MD,39.1,-77.1,2
8/9/2020,Edmond,OK,35.7,-97.5,3
8/9/2020,Efland,NC,36,-79.2,1
8/9/2020,Elyria,OH,41.3,-82.1,1
8/9/2020,Erlanger,KY,39,-84.6,1
8/9/2020,Fayetteville,AR,36.1,-94.1,1
8/9/2020,Flemington,NJ,40.5,-74.8,2
8/9/2020,Fort Gibson,OK,35.8,-95.2,1
8/9/2020,Franklin,OH,39.6,-84.3,1
8/9/2020,Halifax,NS,44.7,-63.5,1
8/9/2020,Harrisburg,PA,40.3,-76.8,1
8/9/2020,Kansas City,MO,39,-94.5,4
8/9/2020,Kimberling City,MO,36.6,-93.4,1
8/9/2020,Lenexa,KS,39,-94.7,1
8/9/2020,Lenexa,KS,39,-94.7,1
8/9/2020,Lincoln,NE,40.7,-96.6,1
8/9/2020,Long Beach,NY,40.6,-73.6,1
8/9/2020,Louisville,KY,38.2,-85.7,2
8/9/2020,Louisville,KY,38.1,-85.9,2
8/9/2020,Louisville,KY,38.3,-85.8,2
8/9/2020,Mabel,MN,43.5,-91.9,9
8/9/2020,Manistee,MI,44.2,-86.3,10
8/9/2020,Marble Falls,TX,30.6,-98.4,1
8/9/2020,Milwaukee,WI,43.1,-87.9,1
8/9/2020,Minneapolis,MN,45,-93.2,9
8/9/2020,Morristown,NJ,40.8,-74.5,1
8/9/2020,Mount Sterling,KY,38.1,-83.9,3
8/9/2020,Nebraska City,NE,40.7,-95.9,1
8/9/2020,New Cumberland,PA,40.2,-76.9,1
8/9/2020,Norfolk,VA,36.9,-76.3,1
8/9/2020,Oden,AR,34.6,-93.8,2
8/9/2020,Okmulgee,OK,35.7,-95.8,1
8/9/2020,Pass Christian,MS,30.3,-89.2,1
8/9/2020,Philadelphia,PA,40,-75.2,8
8/9/2020,Phoenixville,PA,40.1,-75.5,21
8/9/2020,Royal Oak,MI,42.5,-83.1,2
8/9/2020,Saint Johnsville,NY,43,-74.7,2
8/9/2020,Saint Louis,MO,38.6,-90.3,4
8/9/2020,Scarsdale,NY,41,-73.8,2
8/9/2020,Shreveport,LA,32.4,-93.7,1
8/9/2020,Silver Spring,MD,39.1,-77,1
8/9/2020,Silver Spring,MD,39.1,-77,1
8/9/2020,Silver Spring,MD,39.1,-77,1
8/9/2020,South Windsor,CT,41.8,-72.5,1
8/9/2020,Spokane,WA,47.5,-117.4,1
8/9/2020,Sterling,VA,39,-77.4,1
8/9/2020,Toronto,ON,43.7,-79.4,10
8/9/2020,Town of Laona,WI,45.6,-88.7,1
8/9/2020,Town of Red House,NY,42.1,-78.7,2
8/9/2020,Tulsa,OK,36.2,-96,1
8/9/2020,Tulsa,OK,36.1,-95.9,1
8/9/2020,Val-des-Monts,QC,45.6,-75.6,2
8/9/2020,Vienna,VA,38.9,-77.2,1
8/9/2020,Waterloo,ON,43.5,-80.5,3
8/9/2020,West Hants,NS,45,-64.2,1
8/9/2020,West Lafayette,IN,40.5,-87,1
8/9/2020,Winchester,KY,38,-84.1,1
8/9/2020,Woonsocket,RI,42,-71.5,1
8/9/2020,Woonsocket,RI,42,-71.5,1
8/10/2020,Albany,CA,37.9,-122.3,1
8/10/2020,Albany,CA,37.9,-122.3,1
8/10/2020,Allenton,WI,43.4,-88.4,2
8/10/2020,Annapolis,MD,38.9,-76.5,1
8/10/2020,Arlington Heights,IL,42.1,-88,3
8/10/2020,Arlington Heights,IL,42.1,-88,1
8/10/2020,Arvada,CO,39.8,-105.1,1
