Date,Town,State/Province,Latitude,Longitude,Number
9/27/2020,Minneapolis,MN,45.2,-93.3,1
9/27/2020,Missouri City,TX,29.6,-95.5,1
9/27/2020,Missouri City,TX,29.6,-95.5,1
9/27/2020,Monett,MO,36.9,-93.9,2
9/27/2020,Morgantown,WV,39.6,-80,2
9/27/2020,Nebo,NC,35.8,-81.9,13
9/27/2020,New Berlin,WI,43,-88.1,1
9/27/2020,Newport,PA,40.5,-77.1,1
9/27/2020,Oakland,CA,37.8,-122.3,5
9/27/2020,Owasso,OK,36.3,-95.8,9
9/27/2020,Owasso,OK,36.3,-95.8,4
9/27/2020,Oxford,MS,34.4,-89.6,1
9/27/2020,Pisgah Forest,NC,35.4,-82.8,10
9/27/2020,Prairie Grove,AR,35.9,-94.3,3
9/27/2020,Prescott,AZ,34.6,-112.5,2
9/27/2020,Raleigh,NC,35.7,-78.7,1
9/27/2020,Rhein,SK,51.4,-102.2,2
9/27/2020,Rice,TX,32.2,-96.5,4
9/27/2020,Roanoke,VA,37.2,-80.1,5
9/27/2020,Rockville,MD,39.1,-77.1,5
9/27/2020,Saint Leonard,MD,38.5,-76.5,1
9/27/2020,Saint Louis,MO,38.5,-90.3,15
9/27/2020,Saint Louis,MO,38.6,-90.2,6
9/27/2020,Saugatuck,MI,42.7,-86.2,1
9/27/2020,Shoreham,VT,43.9,-73.4,1
9/27/2020,Sims,NC,35.7,-78.1,1
9/27/2020,South Milwaukee,WI,42.9,-87.9,1
9/27/2020,Springfield,MO,37.2,-93.3,10
9/27/2020,Starkville,MS,33.5,-88.8,1
9/27/2020,Stearns,KY,36.8,-84.6,2
9/27/2020,Tall Timbers,MD,38.2,-76.5,3
9/27/2020,Toronto,ON,43.7,-79.5,2
9/27/2020,Town of Eustis,ME,45.2,-70.5,1
9/27/2020,Trumbull,CT,41.3,-73.2,1
9/27/2020,Tuckasegee,NC,35.3,-83,15
9/27/2020,Tulsa,OK,36.2,-96,1
9/27/2020,Tulsa,OK,36.1,-95.9,1
9/27/2020,Tuxedo Park,NY,41.2,-74.2,2
9/27/2020,Vallonia,IN,38.8,-86.1,6
9/27/2020,Wake Forest,NC,36,-78.5,2
9/27/2020,West Hartford,CT,41.8,-72.8,1
9/27/2020,Westpoint,IN,40.3,-87,1
9/27/2020,Williamsburg,VA,37.2,-76.8,2
9/28/2020,Asheville,NC,35.6,-82.6,1
9/28/2020,Barrington,RI,41.7,-71.3,1
9/28/2020,Baton Rouge,LA,30.4,-91.1,2
9/28/2020,Belvedere Tiburon,CA,37.9,-122.5,1
9/28/2020,Big Spring,TX,32.2,-101.5,1
9/28/2020,Birmingham,AL,33.3,-86.9,3
9/28/2020,Black Mountain,NC,35.6,-82.3,14
9/28/2020,Bloomingdale,NJ,41,-74.3,2
9/28/2020,Bloomsburg,PA,41,-76.5,1
9/28/2020,Bowie,MD,39,-76.7,7
9/28/2020,Bowie,MD,39,-76.8,1
9/28/2020,Brownfield,ME,43.9,-70.9,3
9/28/2020,Burke,VA,38.8,-77.3,2
9/28/2020,Chapel Hill,NC,35.9,-79.1,1
9/28/2020,Charles Town,WV,39.3,-77.9,1
9/28/2020,Charles Town,WV,39.3,-77.9,1
9/28/2020,Chester,VA,37.4,-77.4,1
9/28/2020,Chester,VA,37.4,-77.4,1
9/28/2020,Claflin,KS,38.4,-98.6,1
9/28/2020,Coweta,OK,36,-95.7,4
9/28/2020,Dallas,GA,34,-84.9,1
9/28/2020,Douglas,MA,42,-71.7,3
9/28/2020,Eau Claire,PA,41.1,-79.8,1
9/28/2020,Fairfax,VA,38.9,-77.4,1
9/28/2020,Fayette,MO,39,-92.6,3
9/28/2020,Franklin Lakes,NJ,41,-74.2,1
9/28/2020,Fredericksburg,VA,38.3,-77.5,1
9/28/2020,Fredericksburg,VA,38.3,-77.5,1
9/28/2020,Hartford,CT,41.8,-72.7,2
9/28/2020,Haskell,OK,35.8,-95.7,3
9/28/2020,Kingston,PA,41.3,-75.9,1
9/28/2020,Lake Mills,WI,43.1,-88.9,1
9/28/2020,Lake Saint Louis,MO,38.8,-90.8,15
9/28/2020,Long Branch,NJ,40.3,-74,1
9/28/2020,Lusby,MD,38.4,-76.4,1
9/28/2020,Macungie,PA,40.5,-75.6,1
9/28/2020,Madison,WI,43.1,-89.3,1
9/28/2020,Meredith,NH,43.7,-71.5,1
9/28/2020,Middletown,MD,39.4,-77.6,2
9/28/2020,Midland,TX,32,-102.1,1
9/28/2020,Mounds,OK,35.9,-96,4
9/28/2020,Mounds,OK,35.9,-96,4
9/28/2020,Mounds,OK,35.9,-96,4
9/28/2020,Mounds,OK,35.9,-96,4
9/28/2020,Newport News,VA,37.1,-76.5,1
9/28/2020,Oakland,CA,37.8,-122.3,3
9/28/2020,Owasso,OK,36.3,-95.8,2
9/28/2020,Owings Mills,MD,39.4,-76.8,4
9/28/2020,Ozark,MO,37.1,-93.2,3
9/28/2020,Pasadena,TX,29.7,-95.2,4
9/28/2020,Pascagoula,MS,30.4,-88.6,2
9/28/2020,Pekin,IL,40.6,-89.6,1
9/28/2020,Pepperell,MA,42.7,-71.6,2
9/28/2020,Prairie Grove,AR,35.9,-94.3,4
9/28/2020,Prince Frederick,MD,38.5,-76.6,2
9/28/2020,Prosper,TX,33.2,-96.8,3
9/28/2020,Reston,VA,38.9,-77.3,1
9/28/2020,Ridgefield,CT,41.3,-73.5,5
9/28/2020,San Antonio,TX,29.4,-98.5,1
9/28/2020,Stoneville,NC,36.4,-79.9,1
9/28/2020,Temple,TX,31.1,-97.4,1
9/28/2020,Temple Hills,MD,38.8,-76.9,1
9/28/2020,The Sea Ranch,CA,38.8,-123.5,2
9/28/2020,Tolland,CT,41.9,-72.4,1
9/28/2020,Town of Langdon,NH,43.2,-72.3,1
9/28/2020,Trenton,NJ,40.2,-74.7,2
9/28/2020,Trinity,NC,35.9,-80,1
9/28/2020,Tulsa,OK,36.1,-96,1
9/28/2020,Tulsa,OK,36.2,-96,5
9/28/2020,Tulsa,OK,36.1,-95.9,1
9/28/2020,Tulsa,OK,36.2,-96,1
9/28/2020,Tweed,ON,44.5,-77.3,2
9/28/2020,West Hartford,CT,41.8,-72.8,2
9/28/2020,Westpoint,IN,40.3,-87,1
9/28/2020,Wichita Falls,TX,33.8,-98.6,8
9/28/2020,Williamsburg,VA,37.2,-76.8,1
9/28/2020,Worcester,MA,42.3,-71.8,1
9/29/2020,Abilene,TX,32.4,-99.8,15
9/29/2020,Abilene,TX,32.4,-99.7,1
9/29/2020,Abilene,TX,32.4,-99.7,1
9/29/2020,Acworth,NH,43.2,-72.3,5
9/29/2020,Antioch,IL,42.5,-88.1,1
9/29/2020,Arlington,TX,32.8,-97.1,1
9/29/2020,Arlington,TX,32.7,-97.2,1
9/29/2020,Arlington,TX,32.7,-97.1,15
9/29/2020,Arlington,TX,32.7,-97.1,1
9/29/2020,Athens,GA,34,-83.4,4
9/29/2020,Austin,TX,30.2,-97.8,1
9/29/2020,Bethesda,MD,39,-77.1,2
9/29/2020,Big Spring,TX,32.2,-101.5,1
9/29/2020,Big Spring,TX,32.2,-101.5,2
9/29/2020,Big Spring,TX,32.2,-101.5,2
9/29/2020,Black Mountain,NC,35.6,-82.3,8
9/29/2020,Boerne,TX,29.8,-98.7,1
9/29/2020,Boyertown,PA,40.3,-75.6,1
9/29/2020,Bremen,ME,44,-69.4,3
9/29/2020,Broken Arrow,OK,36.1,-95.7,17
9/29/2020,Brownfield,ME,43.9,-70.9,5
9/29/2020,Carrollton,TX,33,-96.9,4
9/29/2020,Carrollton,TX,33,-96.9,1
9/29/2020,Carrollton,TX,33,-96.9,1
9/29/2020,Carrollton,TX,33,-96.9,1
9/29/2020,Celina,OH,40.6,-84.5,8
9/29/2020,Centertown,MO,38.7,-92.4,2
9/29/2020,Centertown,MO,38.7,-92.4,2
9/29/2020,Chapel Hill,NC,35.9,-79.1,1
9/29/2020,Chapel Hill,NC,35.9,-79.1,1
9/29/2020,Chelsea,VT,44,-72.4,1
9/29/2020,Chester,VT,43.3,-72.6,1
9/29/2020,Chestertown,MD,39.2,-76.1,6
9/29/2020,Chicago,IL,41.9,-87.8,2
9/29/2020,Choctaw,OK,35.5,-97.3,1
9/29/2020,Circleville,OH,39.6,-82.9,1
9/29/2020,Claremont,CA,34.2,-117.7,2
9/29/2020,Clinton,IN,39.7,-87.5,10
9/29/2020,Dallas,TX,32.9,-96.7,2
9/29/2020,Dallas,TX,32.8,-96.7,5
9/29/2020,Decatur,TX,33.2,-97.5,10
9/29/2020,Denison,TX,33.8,-96.5,40
9/29/2020,Denton,TX,33.2,-97.2,20
9/29/2020,Denton,TX,33.2,-97.1,27
9/29/2020,Denton,TX,33.2,-97.1,33
9/29/2020,Denton,TX,33.2,-97.1,5
9/29/2020,Denton,TX,33.2,-97.1,100
9/29/2020,Derwood,MD,39.1,-77.1,1
9/29/2020,Douglas,MA,42,-71.7,2
9/29/2020,Douglassville,TX,33.2,-94.4,2
9/29/2020,Durant,OK,34,-96.4,100
9/29/2020,Eufaula,OK,35.2,-95.5,50
9/29/2020,Fayetteville,AR,36.1,-94.2,3
9/29/2020,Fayetteville,AR,36.1,-94.2,1
9/29/2020,Flower Mound,TX,33,-97.1,10
9/29/2020,Flower Mound,TX,33,-97.1,8
9/29/2020,Fort Myers,FL,26.5,-81.8,2
9/29/2020,Fort Worth,TX,32.7,-97.3,1
9/29/2020,Fort Worth,TX,32.8,-97.3,145
9/29/2020,Fredericksburg,VA,38.3,-77.5,1
9/29/2020,Fredericksburg,VA,38.3,-77.5,1
9/29/2020,Fredericksburg,VA,38.3,-77.5,1
9/29/2020,Frisco,TX,33.1,-96.8,2
9/29/2020,Garland,TX,32.9,-96.6,9
9/29/2020,Georgetown,TX,30.6,-97.6,1
9/29/2020,Georgetown,TX,30.6,-97.6,1
9/29/2020,Greenfield,MA,42.6,-72.6,1
9/29/2020,Harrisville,MI,44.6,-83.3,21
9/29/2020,Hartford,CT,41.8,-72.7,1
9/29/2020,Hartman,AR,35.5,-93.6,72
9/29/2020,Hartman,AR,35.5,-93.6,56
9/29/2020,Heath,TX,32.9,-96.5,4
9/29/2020,Hilton Head Island,SC,32.1,-80.8,2
9/29/2020,Hilton Head Island,SC,32.1,-80.8,2
9/29/2020,Hooksett,NH,43,-71.4,2
9/29/2020,Huddleston,VA,37.2,-79.5,5
9/29/2020,Iowa City,IA,41.6,-91.6,1
9/29/2020,Juda,WI,42.6,-89.5,1
9/29/2020,Junction,TX,30.5,-99.8,1
9/29/2020,Keller,TX,32.9,-97.3,40
9/29/2020,Keller,TX,32.9,-97.3,5
9/29/2020,Keller,TX,32.9,-97.2,3
9/29/2020,Killeen,TX,31.1,-97.7,1
9/29/2020,Kings,NS,45.1,-64.6,11
9/29/2020,Kingston Springs,TN,36.1,-87.1,1
9/29/2020,Kirksville,MO,40.2,-92.6,15
9/29/2020,Kirksville,MO,40.2,-92.6,32
9/29/2020,Lakeshore,ON,42.2,-82.9,1
9/29/2020,Lewisville,TX,33.1,-97,10
9/29/2020,Macungie,PA,40.5,-75.6,1
9/29/2020,Macungie,PA,40.5,-75.6,1
9/29/2020,Macungie,PA,40.5,-75.6,2
9/29/2020,Magnolia,TX,30.2,-95.8,2
9/29/2020,Mansfield,TX,32.6,-97.1,5
9/29/2020,Marble Falls,TX,30.6,-98.4,1
9/29/2020,Marble Falls,TX,30.6,-98.3,1
9/29/2020,Mason,TX,30.7,-99.1,78
9/29/2020,Mckinney,TX,33.1,-96.6,1
9/29/2020,Mckinney,TX,33.2,-96.6,4
9/29/2020,Meredith,NH,43.7,-71.5,1
9/29/2020,Midland,TX,31.9,-102.2,1
9/29/2020,Midland,TX,32,-102.1,1
9/29/2020,Minneapolis,MN,45.1,-93.4,1
9/29/2020,Minneapolis,MN,45.1,-93.4,3
9/29/2020,Minneapolis,MN,45.1,-93.3,3
9/29/2020,Minneapolis,MN,44.9,-93.3,1
9/29/2020,Mooresville,NC,35.6,-80.8,1
9/29/2020,Mounds,OK,35.9,-96,6
9/29/2020,Mounds,OK,35.9,-96,8
9/29/2020,Newburgh,IN,38,-87.4,10
9/29/2020,Newbury,MA,42.8,-70.9,1
9/29/2020,Newton,NJ,41.1,-74.8,1
9/29/2020,Norman,OK,35.2,-97.2,20
9/29/2020,Oakland,CA,37.8,-122.3,4
9/29/2020,Odessa,MO,39,-93.9,1
9/29/2020,Odessa,TX,31.9,-102.4,50
9/29/2020,Odessa,TX,31.9,-102.3,30
9/29/2020,Oklahoma City,OK,35.5,-97.6,3
9/29/2020,Olathe,KS,38.9,-94.8,1
9/29/2020,Overland Park,KS,38.9,-94.7,125
9/29/2020,Park Hill,OK,35.9,-95,20
9/29/2020,Piedmont,OK,35.7,-97.7,2
9/29/2020,Plainview,TX,34.2,-101.7,1
9/29/2020,Plano,TX,33,-96.8,5
9/29/2020,Plano,TX,33,-96.7,15
9/29/2020,Plano,TX,33,-96.7,1
9/29/2020,Plano,TX,33,-96.8,60
9/29/2020,Plano,TX,33,-96.8,1
9/29/2020,Plano,TX,33,-96.9,1
9/29/2020,Prairie Grove,AR,35.9,-94.3,10
9/29/2020,Prosper,TX,33.2,-96.8,20
9/29/2020,Raleigh,NC,35.7,-78.7,1
9/29/2020,Richardson,TX,32.9,-96.7,12
9/29/2020,Rule,TX,33.2,-99.9,10
9/29/2020,Saint Paul,MN,45.1,-93,2
9/29/2020,Saint Paul,MN,45,-93.2,1
9/29/2020,Sand Springs,OK,36.1,-96.1,2
9/29/2020,Sand Springs,OK,36.1,-96.1,3
9/29/2020,Sanger,TX,33.4,-97.2,6
9/29/2020,Sanger,TX,33.4,-97.2,6
9/29/2020,Sanger,TX,33.4,-97.2,15
9/29/2020,Schertz,TX,29.6,-98.3,2
9/29/2020,Shell Knob,MO,36.6,-93.6,5
9/29/2020,Sherman,TX,33.6,-96.5,7
9/29/2020,Southcentral,US Virgin Islands,17.7,-64.7,1
9/29/2020,Springtown,TX,33,-97.6,24
9/29/2020,Stephenville,TX,32.2,-98.2,48
9/29/2020,Stephenville,TX,32.2,-98.2,10
9/29/2020,Stroud,OK,35.8,-96.7,1
9/29/2020,Stroudsburg,PA,41,-75.2,1
9/29/2020,Talihina,OK,34.8,-95.1,20
9/29/2020,Taylorsville,KY,38.1,-85.3,3
9/29/2020,Temple,TX,31.1,-97.4,1
9/29/2020,Tillson,NY,41.8,-74.1,3
9/29/2020,Town of Alden,WI,45.3,-92.5,1
9/29/2020,Town of Langdon,NH,43.2,-72.3,2
9/29/2020,Trinity,NC,35.9,-80,1
9/29/2020,Tulsa,OK,36.1,-96,5
9/29/2020,Tulsa,OK,36.2,-96,5
9/29/2020,Tulsa,OK,36.2,-96,2
9/29/2020,Tulsa,OK,36.2,-96,1
9/29/2020,Vallonia,IN,38.8,-86.1,3
9/29/2020,Washington,AR,33.8,-93.8,25
9/29/2020,Waterville,ME,44.6,-69.7,1
9/29/2020,Waynesville,OH,39.5,-84.1,1
9/29/2020,Weaverville,NC,35.7,-82.6,2
9/29/2020,Westpoint,IN,40.3,-87,2
9/29/2020,White Settlement,TX,32.7,-97.5,7
9/29/2020,Whitinsville,MA,42.1,-71.7,1
9/29/2020,Wynnewood,PA,40,-75.3,1
9/30/2020,Admaston/Bromley,ON,45.4,-76.8,1
9/30/2020,Admaston/Bromley,ON,45.5,-76.7,1
9/30/2020,Allen,TX,33.1,-96.7,2
9/30/2020,Annandale,VA,38.8,-77.2,1
9/30/2020,Annapolis,MD,38.9,-76.5,3
9/30/2020,Ansonia,CT,41.3,-73.1,2
9/30/2020,Appomattox,VA,37.4,-78.8,1
9/30/2020,Arlington,TX,32.7,-97.2,1
9/30/2020,Arlington Heights,IL,42.1,-88,1
9/30/2020,Asheville,NC,35.6,-82.6,1
9/30/2020,Athens,GA,34,-83.4,1
9/30/2020,Austin,TX,30.3,-97.7,1
9/30/2020,Austin,TX,30.3,-97.8,1
9/30/2020,Azle,TX,32.9,-97.5,3
9/30/2020,Ballwin,MO,38.6,-90.5,1
9/30/2020,Baltimore,MD,39.3,-76.6,1
9/30/2020,Belleville,NJ,40.8,-74.2,1
9/30/2020,Bensalem,PA,40.1,-75,2
9/30/2020,Bishopville,MD,38.4,-75.1,1
9/30/2020,Bloomingdale,NJ,41,-74.3,2
9/30/2020,Boerne,TX,29.9,-98.6,1
9/30/2020,Bowie,MD,39,-76.7,1
9/30/2020,Boyd,TX,33.1,-97.6,7
9/30/2020,Bronx,NY,40.9,-73.8,1
9/30/2020,Brooklyn,NY,40.7,-74,3
9/30/2020,Brunswick,ME,43.9,-70,1
9/30/2020,Buda,TX,30.1,-97.9,2
9/30/2020,Buffalo,NY,43,-78.8,1
9/30/2020,Bulverde,TX,29.7,-98.4,1
9/30/2020,Burke,VA,38.8,-77.3,1
9/30/2020,Burleson,TX,32.6,-97.2,10
9/30/2020,Burlington,VT,44.5,-73.2,1
9/30/2020,Camdenton,MO,38,-92.7,4
9/30/2020,Campobello,SC,35.1,-82.2,3
9/30/2020,Carrollton,TX,33,-96.9,2
9/30/2020,Centreville,VA,38.8,-77.4,2
9/30/2020,Champaign,IL,40.1,-88.3,1
9/30/2020,Chapel Hill,NC,35.9,-79,2
9/30/2020,Chattanooga,TN,35.1,-85.3,2
9/30/2020,Chestertown,MD,39.2,-76.1,9
9/30/2020,Chicago,IL,41.9,-87.6,1
9/30/2020,Chicopee,MA,42.2,-72.6,2
9/30/2020,Chloe,WV,38.7,-81.1,2
9/30/2020,Cincinnati,OH,39.2,-84.4,1
9/30/2020,Cincinnati,OH,39.2,-84.5,1
9/30/2020,Circleville,OH,39.6,-82.9,1
9/30/2020,Clarksville,TN,36.5,-87.4,1
9/30/2020,Cleveland,OK,36.2,-96.3,15
9/30/2020,Columbia,MD,39.2,-76.9,2
9/30/2020,Columbiana,AL,33.2,-86.7,2
9/30/2020,Comfort,TX,30,-98.9,3
9/30/2020,Coopersburg,PA,40.5,-75.4,3
9/30/2020,Coopersburg,PA,40.5,-75.4,2
9/30/2020,Crittenden,KY,38.8,-84.6,7
9/30/2020,Dallas,GA,34,-84.9,1
9/30/2020,Dallas,TX,32.9,-96.8,4
9/30/2020,Dallas,TX,32.9,-96.8,2
9/30/2020,Dallas,TX,32.9,-96.9,10
9/30/2020,Denton,TX,33.2,-97.2,52
9/30/2020,Denton,TX,33.2,-97.1,36
9/30/2020,Denton,TX,33.2,-97,15
9/30/2020,Douglassville,TX,33.2,-94.4,3
9/30/2020,Dover,NH,43.2,-70.9,1
9/30/2020,Dublin,TX,32.1,-98.4,11
9/30/2020,Dublin,TX,32.1,-98.4,12
9/30/2020,Durham,NC,35.9,-78.8,2
9/30/2020,Edmond,OK,35.7,-97.4,1
9/30/2020,Edmond,OK,35.6,-97.5,8
9/30/2020,El Reno,OK,35.5,-98,5
9/30/2020,Eufaula,OK,35.4,-95.6,1
9/30/2020,Fayetteville,AR,36.1,-94.2,7
9/30/2020,Forest Hill,MD,39.6,-76.4,7
9/30/2020,Fork Union,VA,37.8,-78.3,1
9/30/2020,Fork Union,VA,37.8,-78.2,1
9/30/2020,Fort Smith,AR,35.3,-94.4,12
9/30/2020,Fort Smith,AR,35.3,-94.3,4
9/30/2020,Frisco,TX,33.2,-96.8,2
9/30/2020,Gause,TX,30.7,-96.7,1
9/30/2020,Grasonville,MD,39,-76.2,3
9/30/2020,Harrison,AR,36.2,-93.1,1
9/30/2020,Harrison,AR,36.3,-93.1,2
9/30/2020,Harrisville,MI,44.7,-83.3,5
9/30/2020,Helotes,TX,29.6,-98.7,2
9/30/2020,Helotes,TX,29.6,-98.7,2
9/30/2020,Henderson,KY,37.8,-87.6,2
9/30/2020,Hiddenite,NC,35.9,-81,3
9/30/2020,Hinsdale,IL,41.8,-87.9,1
9/30/2020,Independence,MO,39.1,-94.4,1
9/30/2020,Jenks,OK,36,-96,2
9/30/2020,Jones,OK,35.6,-97.3,3
9/30/2020,Jones,OK,35.6,-97.3,3
9/30/2020,Joplin,MO,37,-94.5,2
9/30/2020,Junction,TX,30.5,-99.8,1
9/30/2020,Junction,TX,30.5,-99.7,20
9/30/2020,Kansas City,MO,39.1,-94.6,1
9/30/2020,Kaufman,TX,32.6,-96.3,1
9/30/2020,Kents Store,VA,37.9,-78.1,1
9/30/2020,Killeen,TX,31.1,-97.7,3
9/30/2020,Lake Zurich,IL,42.2,-88.1,1
9/30/2020,Lamar,AR,35.5,-93.3,38
9/30/2020,Layton,NJ,41.2,-74.8,1
9/30/2020,Leeds and the Thousand Islands,ON,44.4,-75.9,1
9/30/2020,Leesburg,VA,39.1,-77.6,1
9/30/2020,Lexington,OK,35.1,-97.2,3
9/30/2020,Lusby,MD,38.4,-76.4,2
9/30/2020,Madison,AL,34.7,-86.7,1
9/30/2020,Madison,CT,41.3,-72.6,4
9/30/2020,Malvern,PA,40,-75.5,1
9/30/2020,Mansfield,TX,32.6,-97.1,1
9/30/2020,McKinney,TX,33.2,-96.7,43
9/30/2020,Mckinney,TX,33.2,-96.7,2
9/30/2020,Mcloud,OK,35.4,-97.1,4
9/30/2020,Melrose,NY,42.8,-73.6,4
9/30/2020,Miami,OK,36.9,-94.8,4
9/30/2020,Mineral Wells,TX,32.8,-98.1,20
9/30/2020,Morgantown,WV,39.6,-80,1
9/30/2020,New Cumberland,PA,40.2,-76.9,1
9/30/2020,Newburyport,MA,42.8,-70.9,2
9/30/2020,Newton,NJ,41.1,-74.8,1
9/30/2020,Newville,PA,40.1,-77.5,1
9/30/2020,Norman,OK,35.3,-97.3,2
9/30/2020,Norman,OK,35.2,-97.4,8
9/30/2020,North Richland Hills,TX,32.9,-97.2,2
9/30/2020,Oakland,CA,37.8,-122.2,2
9/30/2020,Odessa,TX,31.9,-102.3,1
9/30/2020,Oklahoma City,OK,35.6,-97.6,3
9/30/2020,Oklahoma City,OK,35.5,-97.6,1
9/30/2020,Oklahoma City,OK,35.5,-97.6,1
9/30/2020,Owings Mills,MD,39.4,-76.8,2
9/30/2020,Ozark,AR,35.4,-93.8,1
9/30/2020,Palmyra,VA,37.9,-78.2,1
9/30/2020,Perkasie,PA,40.4,-75.3,1
9/30/2020,Perkasie,PA,40.4,-75.3,1
9/30/2020,Phoenix,AZ,33.6,-112.1,1
9/30/2020,Pipersville,PA,40.4,-75.1,5
9/30/2020,Pittsburg,IL,37.8,-88.8,2
9/30/2020,Poughkeepsie,NY,41.7,-73.9,6
9/30/2020,Prairie Grove,AR,35.9,-94.3,42
9/30/2020,Redondo Beach,CA,33.9,-118.4,2
9/30/2020,Richmond,VA,37.5,-77.6,1
9/30/2020,Ridgewood,NJ,41,-74.1,1
9/30/2020,Rockbridge Baths,VA,37.9,-79.4,3
9/30/2020,Rockville,MD,39.1,-77.2,20
9/30/2020,Roland,OK,35.4,-94.5,30
9/30/2020,Saginaw,MI,43.5,-84,1
9/30/2020,Saint Charles,MO,38.7,-90.6,1
9/30/2020,Saint Paul,MN,44.9,-93.1,1
9/30/2020,Saint Peters,MO,38.7,-90.6,1
9/30/2020,Salt Rock,WV,38.3,-82.2,2
9/30/2020,San Antonio,TX,29.5,-98.8,20
9/30/2020,San Antonio,TX,29.4,-98.5,1
9/30/2020,Seagoville,TX,32.6,-96.5,8
9/30/2020,Simpsonville,SC,34.7,-82.3,1
9/30/2020,South China,ME,44.5,-69.5,1
9/30/2020,Springdale,AR,36.1,-94.1,7
9/30/2020,Springdale,AR,36.1,-94.1,2
9/30/2020,Springfield,MO,37.2,-93.3,7
9/30/2020,Stearns,KY,36.8,-84.6,1
9/30/2020,Stephenville,TX,32.2,-98.2,2
9/30/2020,Tequisquiapan,QUE,20.5,-99.9,10
9/30/2020,Thousand Oaks,CA,34.2,-118.9,1
9/30/2020,Thousand Oaks,CA,34.2,-118.9,1
9/30/2020,Tillson,NY,41.8,-74.1,1
9/30/2020,Townsend,TN,35.6,-83.8,21
9/30/2020,Trinity,NC,35.9,-80,1
9/30/2020,Tuckasegee,NC,35.3,-83,1
9/30/2020,Tucker,GA,33.9,-84.2,1
9/30/2020,Tucker,GA,33.9,-84.2,1
9/30/2020,Tulsa,OK,36.1,-96,1
9/30/2020,Tulsa,OK,36.2,-95.9,1
9/30/2020,Tulsa,OK,36.2,-96,3
9/30/2020,Tulsa,OK,36.2,-96,2
9/30/2020,Tulsa,OK,36.2,-96,1
9/30/2020,Tupelo,MS,34.2,-88.7,3
9/30/2020,Twin Lake,MI,43.4,-86.3,1
9/30/2020,Valley Center,CA,33.3,-117.1,4
9/30/2020,Virginia Beach,VA,36.8,-76.1,1
9/30/2020,Walhalla,SC,34.8,-83.1,8
9/30/2020,Wappingers Falls,NY,41.5,-74,5
9/30/2020,Washington,DC,38.9,-77.1,1
9/30/2020,Washington Court House,OH,39.5,-83.4,1
9/30/2020,Waverly,IL,39.6,-90,8
9/30/2020,West Hartford,CT,41.8,-72.8,1
9/30/2020,West Hartford,CT,41.8,-72.8,1
9/30/2020,West Hartford,CT,41.8,-72.8,1
9/30/2020,Winfield,IL,41.9,-88.1,1
9/30/2020,Woodstock,GA,34.2,-84.4,1
9/30/2020,Zionsville,IN,40,-86.3,1
9/30/2020,Zionsville,IN,40,-86.3,1
9/30/2020,Zionsville,IN,40,-86.3,1
10/1/2020,Amarillo,TX,35.2,-101.9,13
10/1/2020,Annapolis,MD,38.9,-76.5,3
10/1/2020,Arlington,TX,32.6,-97.1,1
10/1/2020,Arvada,CO,39.8,-105.2,1
10/1/2020,Ashburn,VA,39.1,-77.5,2
10/1/2020,Athens,GA,34,-83.4,1
10/1/2020,Athens,GA,34,-83.4,2
10/1/2020,Auburn,MA,42.2,-71.8,1
10/1/2020,Auburn,NY,42.9,-76.5,1
10/1/2020,Bally,PA,40.4,-75.6,1
10/1/2020,Bedford,VA,37.4,-79.6,1
10/1/2020,Bloomingdale,NJ,41,-74.3,1
10/1/2020,Boerne,TX,29.7,-98.7,1
10/1/2020,Campobello,SC,35.1,-82.2,5
10/1/2020,Cape Charles,VA,37.3,-76,2
10/1/2020,Carrollton,TX,33,-96.9,1
10/1/2020,Carrollton,TX,33,-96.9,3
10/1/2020,Catonsville,MD,39.3,-76.7,1
10/1/2020,Cedar Creek,TX,30.1,-97.5,2
10/1/2020,Chattanooga,TN,35.1,-85.3,12
10/1/2020,Chestertown,MD,39.2,-76.1,10
10/1/2020,Churchton,MD,38.8,-76.5,1
10/1/2020,Circleville,OH,39.6,-82.9,1
10/1/2020,Collegeville,PA,40.2,-75.5,2
10/1/2020,Crowley,TX,32.6,-97.4,1
10/1/2020,Cumming,GA,34.2,-84.1,1
10/1/2020,Dallas,TX,32.9,-96.7,1
10/1/2020,Dallas,TX,32.9,-96.9,12
10/1/2020,Dallas,TX,32.7,-96.9,2
10/1/2020,Debary,FL,28.9,-81.3,3
10/1/2020,Denton,TX,33.2,-97.1,13
10/1/2020,Doniphan,MO,36.7,-90.8,2
10/1/2020,Dundalk,MD,39.3,-76.5,2
10/1/2020,Dunkirk,MD,38.7,-76.7,4
10/1/2020,East Falmouth,MA,41.6,-70.6,1
10/1/2020,Elkton,MD,39.5,-75.9,3
10/1/2020,Far Hills,NJ,40.7,-74.6,
10/1/2020,Fayetteville,GA,33.4,-84.5,2
10/1/2020,Fort Worth,TX,32.8,-97.3,3
10/1/2020,Fredericksburg,VA,38.3,-77.5,1
10/1/2020,Fredericksburg,VA,38.3,-77.5,1
10/1/2020,Fredericksburg,VA,38.3,-77.5,3
10/1/2020,Fredericksburg,VA,38.3,-77.5,1
10/1/2020,Fredericksburg,VA,38.2,-77.3,25
10/1/2020,Graham,NC,36.1,-79.4,1
10/1/2020,Grey Highlands,ON,44.3,-80.5,1
10/1/2020,Harrisville,MI,44.6,-83.3,17
10/1/2020,Inman,SC,35,-82,1
