"","GeoFIPS","Year","All industry total"," Private industries","Ag","  Mining, quarrying, and oil and gas extraction","  Utilities","  Construction","  Manufacturing","   Durable goods manufacturing","   Nondurable goods manufacturing","  Wholesale trade","  Retail trade","  Transportation and warehousing","  Information","  Finance, insurance, real estate, rental, and leasing","   Finance and insurance","   Real estate and rental and leasing","  Professional and business services","   Professional, scientific, and technical services","   Management of companies and enterprises","   Administrative and support and waste management and remediation services","  Educational services, health care, and social assistance","   Educational services","   Health care and social assistance","  Arts, entertainment, recreation, accommodation, and food services","   Arts, entertainment, and recreation","   Accommodation and food services","  Other services (except government and government enterprises)","Government and government enterprises","Natural resources and mining","Trade","Transportation and utilities","Manufacturing and information","Private goods-producing industries 2/","Private services-providing industries 3/"
"1612"," ""20169""",2016,2890553,2617287,1938,962,5806,114363,527391,374049,153341,NA,248815,NA,46326,485934,101382,384552,263146,137111,74069,51966,398741,26149,372592,99221,8161,91060,168602,273266,2900,NA,NA,573717,644654,1972633
"1613"," ""20169""",2017,2958820,2663167,5647,1210,5649,119679,528765,370894,157871,NA,245486,NA,43728,488791,111502,377289,267306,141484,60498,65325,415847,25716,390131,97861,8757,89104,197730,295653,6857,NA,NA,572492,655301,2007866
"1614"," ""20169""",2018,3032016,2739420,NA,1061,NA,119825,545240,387159,158081,NA,249250,133671,41299,502079,104520,397559,275624,143910,63164,68550,443539,25823,417717,101926,9346,92580,190591,292597,NA,NA,NA,586539,NA,NA
"1615"," ""20169""",2019,3123243,2819913,NA,945,NA,117746,524993,371822,153171,NA,259977,134675,50011,519476,104469,415007,294932,158841,62665,73426,454351,26103,428248,106357,10332,96026,203059,303330,NA,NA,NA,575004,NA,NA
"1616"," ""20171""",2001,191102,170000,96637,1363,3645,3704,1686,NA,NA,8609,8914,6235,761,17598,NA,NA,7075,NA,NA,3080,4202,NA,NA,4188,341,3847,5383,21102,98000,17522,9880,2447,103390,66609
"1617"," ""20171""",2002,147203,132203,56267,1501,3807,3744,1661,NA,NA,8119,8922,6512,727,19915,NA,NA,6613,NA,NA,2569,4287,NA,NA,4183,335,3847,5945,15000,57768,17041,10319,2388,63173,69029
"1618"," ""20171""",2003,162613,146637,62376,1627,NA,3822,2406,NA,NA,7937,9361,8962,NA,20144,7987,12157,6062,3783,0,2278,9532,NA,NA,3155,383,2772,6069,15976,64004,17298,NA,NA,70232,76405
"1619"," ""20171""",2004,118468,101434,14655,3415,4249,5353,2882,NA,NA,8574,9207,7250,1110,19048,NA,NA,6067,4050,0,2017,10311,NA,NA,3028,NA,NA,6287,17033,18070,17781,11499,3992,26305,75130
"1620"," ""20171""",2005,201835,184110,92567,3137,6544,4829,3267,427,2840,8888,9954,9193,1026,18300,NA,NA,5961,NA,NA,NA,10856,NA,NA,2911,516,2394,6677,17725,95704,18842,15737,4293,103800,80311
"1621"," ""20171""",2006,165734,147870,50115,5668,4625,5245,3725,NA,NA,9706,10490,7135,1059,23372,NA,NA,5461,4336,NA,NA,11384,NA,NA,2798,457,2341,7088,17864,55783,20196,11759,4784,64752,83117
"1622"," ""20171""",2007,124888,106364,3708,6486,4750,3623,3489,NA,NA,11076,10146,7396,1405,28013,NA,NA,5715,4499,0,1216,11919,NA,NA,2122,302,1820,6516,18524,10195,21222,12146,4894,17307,89058
"1623"," ""20171""",2008,226909,207142,93587,11371,4654,5015,2878,NA,NA,12587,10489,9560,1373,27482,NA,NA,6111,4833,0,1278,13285,NA,NA,2771,257,2515,5977,19767,104959,23076,14215,4250,112852,94290
"1624"," ""20171""",2009,293643,273714,155317,7938,4826,6171,3038,NA,NA,13727,12015,10625,1275,28394,NA,NA,6046,4539,0,1506,15634,NA,NA,2930,246,2684,5777,19929,163254,25743,15451,4314,172464,101250
"1625"," ""20171""",2010,395810,376119,242758,12237,5079,6354,4766,NA,NA,14745,14410,13216,901,28900,NA,NA,6962,4576,0,2386,17093,NA,NA,2992,284,2708,5708,19691,254995,29155,18294,5667,266114,110005
"1626"," ""20171""",2011,493745,473655,321856,16014,5337,6442,12150,NA,NA,15439,14684,15811,852,31243,NA,NA,7193,4697,0,2496,17659,NA,NA,3410,280,3130,5564,20091,337870,30123,21148,13003,356463,117192
"1627"," ""20171""",2012,367722,347032,188673,15837,4435,7890,13892,NA,NA,17397,15971,NA,696,33924,NA,NA,8256,5146,0,3111,NA,NA,NA,4004,388,3616,5711,20689,204510,33369,NA,14588,226292,120740
"1628"," ""20171""",2013,476365,454685,282627,19500,4813,7612,8842,NA,NA,19732,23688,NA,NA,32353,NA,NA,8594,5702,0,2892,18241,NA,NA,4196,418,3778,NA,21681,302127,43420,NA,NA,318581,136104
"1629"," ""20171""",2014,487259,448456,273194,26272,4923,7014,6855,NA,NA,23960,29498,NA,NA,34024,NA,NA,8612,5802,0,2809,6667,NA,NA,4634,582,4052,NA,38803,299466,53457,NA,NA,313335,135121
"1630"," ""20171""",2015,504071,464919,298630,8268,4994,6446,10931,NA,NA,23326,29742,NA,NA,36116,NA,NA,8794,6131,0,2663,6732,NA,NA,4949,523,4426,NA,39152,306899,53068,NA,NA,324275,140644
"1631"," ""20171""",2016,517703,477082,321213,5641,5396,5692,7063,NA,NA,22665,21523,NA,NA,41809,NA,NA,8171,6142,0,2029,7175,NA,NA,4977,264,4713,NA,40621,326854,44189,NA,NA,339609,137473
"1632"," ""20171""",2017,455371,414193,263185,6571,5134,5286,7322,NA,NA,22214,15102,NA,NA,39369,NA,NA,7923,5866,0,2056,7837,NA,NA,5071,225,4847,NA,41179,269756,37316,NA,NA,282364,131829
"1633"," ""20171""",2018,393014,349647,184362,6482,4814,8935,7317,NA,NA,23857,15974,NA,NA,41266,NA,NA,7653,5591,0,2062,8185,NA,NA,5333,342,4991,NA,43367,190843,39830,NA,NA,207095,142552
"1634"," ""20171""",2019,371429,327226,153660,4881,4852,9937,7413,NA,NA,24187,16440,NA,NA,NA,NA,33325,7271,5189,0,2082,8803,NA,NA,5588,333,5255,NA,44203,158541,40626,NA,NA,175891,151335
"1635"," ""20173""",2001,18114052,16429599,3146,68547,83998,651228,6181263,NA,NA,964107,1278589,522439,640268,2143976,583616,1560361,1372304,636577,242797,492930,1568597,143182,1425415,567173,88571,478602,383964,1684453,71693,2242696,606437,6821531,6904184,9525416
"1636"," ""20173""",2002,18194493,16387762,8050,46025,80028,667634,5761363,NA,NA,1010971,1311275,494956,635914,2307317,662711,1644606,1397344,683961,209074,504309,1665822,146659,1519164,586785,90450,496335,414278,1806731,54076,2322246,574984,6397277,6483073,9904690
"1637"," ""20173""",2003,18110662,16218471,22795,54549,68355,702023,5220913,NA,NA,1109212,1382584,545664,655656,2319483,643669,1675814,1444730,688953,216978,538799,1706330,149551,1556779,565943,85511,480432,420234,1892190,77344,2491796,614018,5876569,6000280,10218191
"1638"," ""20173""",2004,18546933,16561123,55531,53876,74785,775469,5039723,4082949,956773,1210480,1399245,612616,702130,2295310,548123,1747187,1521147,683841,203359,633947,1803738,153278,1650459,590795,103041,487754,426280,1985810,109407,2609726,687400,5741852,5924598,10636525
"1639"," ""20173""",2005,19056269,16976314,38093,60421,69352,813752,4960188,NA,NA,1262969,1444191,580158,726520,2365182,609629,1755553,1739096,720337,258770,759988,1840340,156583,1683757,638141,107080,531061,437912,2079956,98514,2707160,649510,5686708,5872454,11103860
"1640"," ""20173""",2006,21566456,19340135,79641,90612,65026,852276,6687052,NA,NA,1311930,1480572,532327,810698,2308574,574032,1734542,2042124,762553,369102,910470,1926356,169474,1756882,682439,112021,570418,470508,2226321,170253,2792502,597353,7497750,7709581,11630554
"1641"," ""20173""",2007,23815460,21501787,32640,86785,52095,944207,8357838,NA,NA,1354236,1555041,499296,939807,2359674,535808,1823866,2075163,804882,360591,909690,2016651,182876,1833774,740226,115369,624857,488129,2313673,119425,2909277,551392,9297644,9421469,12080317
"1642"," ""20173""",2008,24229034,21815646,56979,92712,90041,978484,7535820,NA,NA,1489808,1601603,512586,872632,2791353,469722,2321631,2374163,891094,459946,1023122,2199468,217735,1981732,738423,110256,628167,481574,2413388,149691,3091411,602627,8408452,8663995,13151651
"1643"," ""20173""",2009,22013484,19527742,56476,68510,98073,930019,5621645,NA,NA,1541681,1622100,473646,735105,2735736,471281,2264455,2139090,880074,346763,912253,2326074,240615,2085459,691710,113623,578087,487877,2485742,124986,3163781,571720,6356750,6676650,12851092
"1644"," ""20173""",2010,23287079,20741808,74267,81950,100282,873684,6615121,NA,NA,1528781,1601764,490480,665610,2834403,569214,2265188,2298810,941952,339569,1017289,2338091,246716,2091375,732355,122140,610216,506210,2545271,156217,3130545,590762,7280731,7645022,13096786
"1645"," ""20173""",2011,24317414,21742356,50517,95835,156327,859819,7008362,NA,NA,1512331,1677202,599459,693879,3048742,602782,2445960,2399269,957319,390666,1051284,2372989,252502,2120487,751241,123210,628031,516386,2575058,146353,3189533,755786,7702240,8014533,13727823
"1646"," ""20173""",2012,24873368,22287326,104167,95910,129234,938194,6415209,NA,NA,1508515,1731744,842647,694843,3472952,685413,2787539,2606155,1002367,497956,1105832,2394397,255318,2139079,821838,130348,691490,531521,2586042,200077,3240258,971881,7110052,7553479,14733847
"1647"," ""20173""",2013,23765737,21142322,90968,91304,140507,984059,4736957,4045054,691904,1498487,1822284,1127079,723543,3425404,712322,2713082,2688001,1026804,507138,1154059,2410548,257866,2152682,861868,135290,726578,541312,2623415,182272,3320771,1267586,5460501,5903288,15239033
"1648"," ""20173""",2014,25833906,23135656,45232,101899,100893,1042640,6215813,5259983,955830,1434701,1824714,969991,705274,3865425,740503,3124921,2866480,1128035,532615,1205830,2411233,258692,2152541,1005110,149190,855920,546252,2698250,147130,3259415,1070883,6921087,7405584,15730072
"1649"," ""20173""",2015,27962845,25230983,32226,69140,96409,1114366,7145932,6163616,982316,1396563,1903296,1110942,558429,4612986,760726,3852260,2963817,1183395,546897,1233526,2505226,252874,2252352,1140453,172400,968053,581197,2731862,101366,3299859,1207351,7704362,8361665,16869318
"1650"," ""20173""",2016,30568824,27829220,28936,57318,82191,1160692,8600284,7283397,1316887,1370979,1942357,1148663,991550,5260140,872085,4388056,2850790,1279609,369074,1202107,2555057,256800,2298257,1173567,179710,993857,606697,2739604,86254,3313335,1230854,9591834,9847230,17981990
"1651"," ""20173""",2017,31535503,28734004,34134,57260,89265,1225535,8949283,7396194,1553089,1396754,1941199,1393947,1017745,5331192,902141,4429051,2887246,1308024,389945,1189276,2589420,250518,2338901,1159571,190375,969196,661454,2801499,91394,3337953,1483211,9967028,10266212,18467792
"1652"," ""20173""",2018,32307805,29376361,51773,54127,77542,1301815,9518184,7915784,1602400,1464664,1990931,703672,1096077,5575592,903078,4672514,3065791,1336390,455482,1273918,2700491,263972,2436520,1054434,201756,852678,721267,2931444,105900,3455596,781214,10614261,10925899,18450462
"1653"," ""20173""",2019,33139047,30090085,85303,54499,66933,1350695,9480871,8061363,1419508,1499757,2071528,751103,972209,5637144,920360,4716784,3400173,1408180,674849,1317144,2835097,273958,2561140,1100655,209156,891499,784119,3048962,139803,3571285,818036,10453080,10971368,19118717
"1654"," ""20175""",2001,650102,555997,2281,82999,12237,NA,NA,NA,NA,NA,57102,35576,8677,68474,13842,54633,29135,13069,6920,9145,NA,NA,NA,15050,791,14259,18600,94105,85280,NA,47813,NA,264115,291882
"1655"," ""20175""",2002,675953,575827,43843,64122,12515,NA,NA,NA,NA,NA,58290,32143,7852,73092,16491,56602,27990,12330,6929,8731,NA,NA,NA,15184,671,14513,20030,100126,107966,NA,44657,NA,281940,293886
"1656"," ""20175""",2003,702445,597506,24484,76116,11852,NA,NA,NA,NA,NA,61042,33326,8694,72011,16247,55764,28008,9697,7004,11307,NA,NA,NA,16854,894,15959,23784,104939,100600,NA,45177,NA,291005,306501
"1657"," ""20175""",2004,720324,611127,23138,90560,12330,NA,NA,NA,NA,NA,62059,35367,9636,73630,14996,58634,NA,NA,NA,9621,32820,NA,NA,19067,1229,17838,25095,109197,113698,NA,47698,NA,284404,326723
"1658"," ""20175""",2005,774272,661278,43637,114020,13470,NA,NA,NA,NA,NA,64788,39564,7899,81650,15110,66540,NA,NA,NA,10924,32634,NA,NA,20658,1241,19417,25892,112994,157657,NA,53034,NA,315088,346190
"1659"," ""20175""",2006,845284,730058,1714,152543,15338,NA,NA,NA,NA,NA,68302,39027,8559,98302,14534,83768,NA,NA,NA,9998,33206,1264,31943,21700,1212,20488,28260,115227,154258,NA,54365,NA,347740,382318
"1660"," ""20175""",2007,875653,750517,13459,137353,14411,NA,NA,NA,NA,33629,72496,38792,8232,116294,15796,100498,37189,NA,NA,11957,34114,2691,31424,21881,1180,20700,29143,125136,150812,106125,53203,NA,344336,406181
"1661"," ""20175""",2008,967993,837703,NA,158752,13100,NA,212350,NA,NA,37858,72128,57611,8347,121867,16497,105370,43182,NA,NA,13149,33691,1626,32065,23379,1155,22224,30457,130290,NA,109986,70711,220697,396084,441618
"1662"," ""20175""",2009,962447,826813,62365,85270,19202,NA,NA,NA,NA,39260,76407,58667,8247,112831,16147,96684,40908,NA,NA,14370,33692,NA,NA,24183,1164,23019,28070,135634,147634,115666,77869,NA,385347,441466
"1663"," ""20175""",2010,982518,845218,87115,84041,18696,NA,NA,NA,NA,38215,78114,60276,4179,102190,16626,85564,44818,NA,NA,17184,33382,NA,NA,25142,1185,23957,33017,137300,171156,116329,78972,NA,407188,438030
"1664"," ""20175""",2011,1064461,922250,127426,85541,20255,NA,NA,NA,NA,39892,75501,68297,7387,100816,18019,82797,47029,NA,NA,19234,34189,NA,NA,25389,1091,24298,37861,142211,212967,115393,88553,NA,465633,456617
"1665"," ""20175""",2012,1107270,959926,108018,91992,25933,NA,NA,NA,NA,41233,77349,74954,13965,108276,19256,89020,44707,NA,NA,20747,34376,NA,NA,28583,1111,27472,25230,147343,200009,118582,100887,NA,485319,474607
"1666"," ""20175""",2013,1237111,1086124,158494,106237,25158,NA,NA,NA,292907,43771,81843,80415,23905,106224,19355,86870,46367,NA,NA,21066,34966,NA,NA,28831,1011,27820,34106,150987,264731,125614,105574,NA,580536,505588
"1667"," ""20175""",2014,1363009,1207455,131597,108782,21547,NA,NA,NA,396045,45135,80859,85981,26206,125599,22300,103299,50582,NA,NA,24555,35908,NA,NA,31460,1268,30192,37515,155554,240379,125994,107528,NA,666664,540792
"1668"," ""20175""",2015,1359445,1200923,107787,42608,18731,NA,NA,NA,477827,43242,80881,89864,15308,145304,21435,123869,49580,NA,NA,20194,35478,NA,NA,31140,NA,NA,22594,158522,150395,124124,108595,NA,668801,532122
"1669"," ""20175""",2016,1288126,1130514,155130,23403,9006,NA,NA,NA,398026,40447,82392,72258,13031,169622,26932,142689,38232,NA,NA,21525,35679,NA,NA,28244,1148,27096,21486,157612,178532,122839,81264,NA,620117,510397
"1670"," ""20175""",2017,1259206,1095165,124761,31482,8967,NA,NA,NA,403721,39761,84290,73113,11968,167687,24069,143618,34230,NA,NA,18855,35955,NA,NA,27510,1188,26322,22198,164040,156243,124051,82080,NA,589486,505679
"1671"," ""20175""",2018,1311005,1137750,109886,36577,9556,NA,NA,NA,406789,41360,86815,107982,11297,169502,30478,139024,44685,NA,NA,18118,36372,NA,NA,26576,1232,25344,23628,173255,146463,128175,117538,NA,579977,557773
"1672"," ""20175""",2019,1330787,1150645,87010,30842,18225,NA,NA,NA,416587,41204,88136,113374,12128,175996,29624,146371,46523,NA,NA,19200,37426,NA,NA,28442,1379,27063,24863,180142,117852,129340,131599,NA,564330,586315
"1673"," ""20177""",2001,6391101,5195801,NA,1892,137254,262279,536791,97402,439389,233069,573921,NA,411603,1182237,539011,643225,546583,288592,120781,137211,677343,30143,647200,157876,19375,138501,213763,1195300,NA,806990,NA,948394,NA,NA
"1674"," ""20177""",2002,6576644,5340858,NA,1859,142523,265783,651184,103444,547740,289513,586205,NA,354378,1228691,566065,662626,498393,312725,62443,123225,681409,27980,653429,164259,19859,144400,225426,1235786,NA,875718,NA,1005562,NA,NA
"1675"," ""20177""",2003,6724496,5457020,NA,3233,105634,272793,724748,89987,634761,316439,582880,NA,338274,1241653,582878,658775,471418,301287,37862,132268,718739,26082,692657,170095,21187,148908,225554,1267476,NA,899319,NA,1063022,NA,NA
"1676"," ""20177""",2004,6980035,5614110,NA,3862,128188,273370,781106,95580,685526,382748,546818,NA,333115,1201734,563512,638222,479572,320125,38705,120741,745842,25575,720267,188986,22844,166142,232552,1365925,NA,929567,NA,1114222,NA,NA
"1677"," ""20177""",2005,7130209,5757181,NA,7488,119838,286982,673694,100224,573470,445045,544221,NA,346145,1290870,620280,670590,548571,303252,96638,148681,756412,24182,732230,184888,23007,161881,232712,1373028,NA,989265,NA,1019839,NA,NA
"1678"," ""20177""",2006,7156871,5722530,NA,16926,129216,294529,578356,99925,478430,516121,517368,NA,329177,1239156,609944,629212,563830,301678,98093,164059,769921,19339,750582,188667,23174,165494,231656,1434341,NA,1033488,NA,907533,NA,NA
"1679"," ""20177""",2007,7655803,6120955,NA,10675,148369,315860,608147,98770,509377,579829,518507,NA,338086,1410830,744831,665999,588432,311722,98940,177769,814110,20753,793357,199777,23781,175996,230288,1534848,NA,1098336,NA,946233,NA,NA
"1680"," ""20177""",2008,7981651,6384351,16427,12531,156000,338979,613421,112415,501007,596916,519115,NA,NA,1466959,669473,797486,650944,344088,113376,193480,897569,22064,875505,214975,24315,190660,NA,1597300,28959,1116031,NA,NA,981359,5402992
"1681"," ""20177""",2009,8128968,6495980,NA,13723,159947,321034,696665,99421,597245,625266,497450,NA,277073,1471902,636869,835034,689854,360817,121466,207570,963143,24345,938798,230271,25192,205079,231826,1632988,NA,1122716,NA,973738,NA,NA
"1682"," ""20177""",2010,8248160,6556471,NA,6646,184253,299586,760245,114604,645641,649064,492909,NA,255555,1471640,646635,825005,723064,386388,113087,223590,992596,26303,966293,230936,24056,206880,230040,1691689,NA,1141973,NA,1015800,NA,NA
"1683"," ""20177""",2011,8619020,6913135,17708,6174,213281,303872,832660,123510,709150,648039,505501,NA,NA,1587353,737447,849906,783625,420227,132613,230785,1000175,28448,971726,235711,23578,212134,NA,1705885,23882,1153540,NA,NA,1160414,5752721
"1684"," ""20177""",2012,8971277,7287612,NA,10597,193276,343795,874939,130330,744609,685185,509695,NA,277992,1723852,850661,873191,858414,490457,150572,217385,1029883,31548,998335,235733,26682,209051,227519,1683665,NA,1194880,NA,1152931,NA,NA
"1685"," ""20177""",2013,8936701,7253359,NA,18456,185633,363030,841953,132645,709308,654901,512752,NA,285253,1675387,808420,866968,894996,516342,147218,231437,1033928,29323,1004605,240171,25043,215128,228898,1683341,NA,1167653,NA,1127206,NA,NA
"1686"," ""20177""",2014,9339891,7600602,NA,22088,208808,371019,860081,131808,728273,637881,515635,NA,317911,1882907,909011,973895,973119,601427,133425,238267,1020100,30504,989596,250652,28466,222185,242764,1739289,NA,1153516,NA,1177992,NA,NA
"1687"," ""20177""",2015,9686525,7929413,4338,10385,64349,362835,987130,135728,851402,583621,545950,293373,291402,2106709,933135,1173575,1096063,593740,256152,246171,1062273,34348,1027925,268864,26896,241968,252121,1757112,14723,1129571,357722,1278532,1364688,6564725
"1688"," ""20177""",2016,10027077,8294033,3334,5943,30662,372648,929791,143348,786443,568256,572537,299172,283822,2385665,1038889,1346776,1189761,595291,306745,287725,1130280,37828,1092452,266181,29402,236779,255982,1733044,9277,1140794,329833,1213613,1311716,6982318
"1689"," ""20177""",2017,10222192,8483510,2455,8406,33553,360710,951496,145370,806126,560065,583606,305421,315531,2474661,1107810,1366851,1191785,564675,317288,309822,1164069,38081,1125987,270354,32852,237502,261398,1738683,10861,1143671,338974,1267027,1323068,7160442
"1690"," ""20177""",2018,10595733,8761575,10558,13637,32937,379624,982227,156713,825513,579803,602145,337662,316135,2485662,1043872,1441790,1262472,602289,343207,316976,1199920,38897,1161023,282839,32951,249888,275955,1834157,24195,1181949,370599,1298362,1386045,7375530
"1691"," ""20177""",2019,10717922,8828517,16464,9786,22441,384626,1006671,157858,848812,543199,625231,339801,355643,2464598,1002965,1461634,1224710,599461,289078,336171,1257300,40425,1216875,291942,34003,257939,286104,1889406,26250,1168430,362242,1362314,1417546,7410970
"1692"," ""20179""",2001,82469,71581,36288,537,621,2032,997,NA,NA,7378,3548,NA,386,12868,4637,8231,1212,NA,0,NA,NA,62,NA,624,NA,NA,2716,10889,36825,10927,NA,1384,39855,31726
"1693"," ""20179""",2002,71356,60307,21479,621,693,2231,874,NA,NA,7799,3742,NA,367,15304,6322,8982,1350,NA,0,NA,1024,63,961,NA,NA,NA,3004,11048,22100,11541,NA,1241,25205,35102
"1694"," ""20179""",2003,92724,81478,41842,649,726,2441,419,NA,NA,7625,3852,NA,375,15835,6012,9823,NA,NA,0,244,911,57,854,626,NA,NA,3062,11246,42490,11476,NA,794,45351,36127
"1695"," ""20179""",2004,87951,76381,34528,1225,813,NA,NA,NA,NA,7991,4038,NA,NA,15318,5801,9516,1413,NA,0,NA,NA,49,NA,709,NA,NA,3423,11570,35753,12029,NA,999,39113,37268
"1696"," ""20179""",2005,111915,100251,56396,2133,834,NA,NA,NA,NA,8305,4047,NA,NA,14929,5944,8985,NA,NA,0,151,NA,57,NA,693,NA,NA,3592,11663,58529,12352,NA,1109,61317,38934
"1697"," ""20179""",2006,62685,50587,1809,2561,837,2753,1204,NA,NA,8194,3960,NA,NA,18276,5236,13040,1365,1227,0,138,NA,66,NA,724,NA,NA,3614,12099,4370,12154,NA,NA,8328,42259
"1698"," ""20179""",2007,149991,136492,82074,3260,852,2950,1294,NA,NA,9127,4216,NA,NA,21795,5577,16218,1461,NA,0,NA,NA,114,NA,483,NA,NA,3295,13499,85334,13343,NA,NA,89578,46914
"1699"," ""20179""",2008,128915,114735,52175,5588,956,3293,976,NA,NA,11002,4013,NA,NA,25864,6705,19159,1648,NA,0,NA,NA,154,NA,453,NA,NA,2786,14179,57763,15015,NA,NA,62031,52704
"1700"," ""20179""",2009,142023,128498,64504,4237,935,3510,1003,NA,NA,11796,4182,NA,NA,26854,6189,20666,1533,NA,0,NA,756,179,577,531,NA,NA,2922,13525,68741,15978,NA,NA,73254,55244
"1701"," ""20179""",2010,130737,116772,46723,6416,957,4746,1270,NA,NA,13438,4174,NA,NA,26993,6050,20943,1544,NA,0,NA,NA,211,NA,639,NA,NA,3202,13965,53139,17611,NA,NA,59155,57617
"1702"," ""20179""",2011,165752,151215,78053,6360,992,3522,2582,NA,NA,13176,4968,NA,NA,27526,7061,20465,1591,NA,0,NA,NA,110,NA,557,NA,NA,3586,14537,84413,18144,NA,NA,90517,60698
"1703"," ""20179""",2012,165479,149817,67739,7342,831,4315,2954,NA,NA,15650,5123,NA,NA,30947,NA,NA,1684,1414,0,270,NA,107,NA,723,138,585,3872,15662,75081,20774,NA,NA,82350,67467
"1704"," ""20179""",2013,214788,198115,117684,8471,853,NA,NA,NA,NA,17648,5200,NA,NA,27065,NA,NA,1751,1529,0,222,NA,82,NA,632,NA,NA,3836,16674,126155,22848,NA,2701,132000,66115
"1705"," ""20179""",2014,158783,141126,55155,6872,841,NA,NA,NA,NA,21394,4715,NA,NA,29979,8363,21616,1976,1683,0,293,NA,97,NA,667,NA,NA,3333,17656,62028,26109,NA,4335,70525,70602
"1706"," ""20179""",2015,150323,132025,46782,2439,859,NA,NA,NA,4262,20592,4371,NA,NA,30543,NA,NA,2247,1997,0,251,NA,91,NA,768,NA,NA,3234,18298,49221,24963,NA,6156,58794,73232
"1707"," ""20179""",2016,166367,146935,58469,1905,834,NA,NA,NA,1563,19802,4816,NA,NA,37035,NA,NA,2583,NA,0,NA,NA,87,NA,713,NA,NA,3271,19431,60374,24618,NA,3499,67054,79881
"1708"," ""20179""",2017,135987,113285,34513,2858,811,NA,NA,NA,772,18321,5168,NA,NA,27763,NA,NA,2559,NA,0,NA,NA,113,NA,643,NA,NA,3554,22702,37371,23489,NA,2514,42356,70929
"1709"," ""20179""",2018,111573,85687,1428,2982,826,3034,1613,NA,NA,19342,5650,NA,NA,30580,NA,NA,2291,NA,0,NA,NA,79,NA,892,NA,NA,3539,25886,4410,24992,NA,NA,9056,76631
"1710"," ""20179""",2019,160385,134656,46203,2028,894,3110,1633,NA,NA,19562,5756,NA,952,NA,NA,29343,2290,NA,0,NA,904,83,821,1076,NA,NA,3651,25729,48231,25318,NA,2585,52974,81682
"1711"," ""20181""",2001,169961,140007,NA,732,536,3869,3575,NA,NA,12557,19018,NA,4083,26354,9907,16447,3973,3034,0,939,9317,32,9285,6090,807,5282,6409,29954,NA,31575,NA,7658,NA,NA
"1712"," ""20181""",2002,139255,108402,NA,707,438,3887,3321,NA,NA,12396,18657,NA,3215,29249,11144,18105,4296,3274,0,1022,9438,33,9405,6335,831,5505,6409,30853,NA,31053,NA,6536,NA,NA
"1713"," ""20181""",2003,164372,132768,NA,771,431,3843,2956,NA,NA,13874,18343,NA,2948,28705,10902,17803,4290,3355,0,935,7609,19,7589,6371,807,5564,6029,31604,NA,32218,NA,5905,NA,NA
"1714"," ""20181""",2004,143503,109952,NA,1384,492,3487,3172,NA,NA,17645,17839,NA,3211,27360,9840,17519,4698,3848,0,850,8072,14,8059,6781,704,6077,5627,33551,NA,35484,NA,6383,NA,NA
"1715"," ""20181""",2005,179104,144339,NA,1254,433,3422,4424,NA,NA,17502,17864,NA,3015,26622,9811,16811,4804,3821,0,983,8262,17,8245,6680,702,5979,5902,34765,NA,35366,NA,7439,NA,NA
"1716"," ""20181""",2006,168321,132802,NA,1288,484,4146,5430,NA,NA,18003,19647,NA,3117,33681,9168,24513,5831,4551,0,1281,8236,148,8089,6968,686,6282,5943,35519,NA,37651,NA,8547,NA,NA
"1717"," ""20181""",2007,261281,223605,94197,1828,511,3883,5928,NA,NA,17660,20578,8801,3303,39964,10126,29838,5652,4166,0,1486,8344,150,8194,6796,NA,NA,6159,37676,96024,38239,9311,9232,105836,117770
"1718"," ""20181""",2008,228151,188909,50680,2263,1012,4310,5797,NA,NA,23275,22439,9390,4833,37517,NA,NA,6992,4756,NA,NA,7467,31,7436,7326,660,6665,5608,39241,52943,45714,10402,10631,63050,125859
"1719"," ""20181""",2009,260737,221203,78885,1420,703,5030,5744,NA,NA,26797,22089,8858,4765,39517,10702,28815,6819,4467,NA,NA,7731,24,7707,7242,NA,NA,5603,39534,80305,48886,9561,10509,91078,130124
"1720"," ""20181""",2010,282589,242660,94076,1703,976,6104,6741,NA,NA,29044,22642,10579,3895,39354,NA,NA,6089,3877,NA,NA,8122,NA,NA,8054,NA,NA,5280,39929,95778,51686,11555,10636,108624,134036
"1721"," ""20181""",2011,323684,281945,128051,1778,896,6082,6651,NA,NA,30972,23455,NA,4077,40993,NA,NA,NA,3742,NA,NA,8386,NA,NA,8819,NA,NA,5737,41740,129828,54427,NA,10728,142561,139384
"1722"," ""20181""",2012,317301,273609,106833,1372,723,8160,6251,NA,NA,33201,25931,NA,4066,44862,NA,NA,NA,4130,NA,NA,8240,NA,NA,9111,NA,NA,5672,43692,108205,59132,NA,10316,122615,150994
"1723"," ""20181""",2013,371080,325353,149419,1536,762,7438,7137,1385,5751,42603,26255,NA,5570,43702,NA,NA,6391,4916,NA,NA,8361,NA,NA,NA,NA,NA,5331,45727,150954,68858,NA,12706,165529,159824
"1724"," ""20181""",2014,285565,238655,49434,1755,656,5790,9199,1316,7883,51431,26158,NA,6739,47204,11206,35997,NA,3922,NA,NA,8065,NA,NA,8472,NA,NA,5446,46910,51189,77589,NA,15938,66178,172477
"1725"," ""20181""",2015,280458,232578,33429,973,603,4147,10488,1484,9004,58759,25985,NA,5872,48095,NA,NA,NA,3963,NA,NA,8303,NA,NA,9866,NA,NA,5589,47880,34403,84744,NA,16360,49037,183541
